@relation 'training_tututorial1-weka.filters.unsupervised.attribute.Remove-R51-53-weka.filters.unsupervised.attribute.Remove-R3,10-12,16-18,22-24,28-30,32-50'

@attribute posX numeric
@attribute posY numeric
@attribute North {True,False}
@attribute South {True,False}
@attribute East {True,False}
@attribute West {True,False}
@attribute Ghost1posX numeric
@attribute Ghost1posY numeric
@attribute DirGhost1 {North,South,East,West,Stop,-1}
@attribute Ghost2posX numeric
@attribute Ghost2posY numeric
@attribute DirGhost2 {North,South,East,West,Stop,-1}
@attribute Ghost3posX numeric
@attribute Ghost3posY numeric
@attribute DirGhost3 {North,South,East,West,Stop,-1}
@attribute Ghost4posX numeric
@attribute Ghost4posY numeric
@attribute DirGhost4 {North,South,East,West,Stop,-1}
@attribute DirPACMAN {North,South,East,West,East}

@data
9,11,False,False,True,True,6,5,East,3,1,East,8,11,East,14,6,East,West
8,11,False,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
7,11,False,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
6,11,False,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
6,10,True,True,False,True,6,5,East,3,1,East,5,1,East,14,6,East,South
6,9,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
6,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
6,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
7,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
6,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
5,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
5,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,North
6,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
6,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
7,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
7,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,North
6,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
6,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
6,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,North
7,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
7,9,False,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,North
6,9,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
6,8,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
6,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
5,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
6,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
7,7,True,False,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
8,7,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
9,7,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,East
9,6,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
8,6,True,True,True,False,6,5,East,3,1,East,5,1,East,14,6,East,West
8,5,True,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,South
7,5,False,True,True,True,6,5,East,3,1,East,5,1,East,14,6,East,West
6,5,False,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
7,5,False,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
8,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
9,7,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
10,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,North
10,7,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,North
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,South
10,7,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,North
9,7,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
8,7,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
8,8,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
8,7,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
9,7,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
10,7,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,North
10,8,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,North
9,8,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
10,8,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
10,7,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,South
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,South
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
9,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
8,6,True,True,True,False,1,1,East,3,1,East,5,1,East,14,6,East,West
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
8,6,True,True,True,False,1,1,East,3,1,East,5,1,East,14,6,East,West
9,6,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
10,6,True,True,False,True,1,1,East,3,1,East,5,1,East,14,6,East,East
10,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
9,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
9,4,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
9,3,True,False,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
9,4,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
9,3,True,False,True,True,1,1,East,3,1,East,5,1,East,14,6,East,South
8,3,True,False,True,True,1,1,East,3,1,East,5,1,East,14,6,East,West
9,3,True,False,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
9,4,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
10,4,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,East
10,5,True,True,True,True,1,1,East,3,1,East,5,1,East,14,6,East,North
1,18,False,True,True,False,5,9,-1,11,3,-1,17,6,-1,25,13,-1,East
1,17,True,True,False,False,6,9,East,11,3,East,17,6,East,25,13,North,South
1,16,True,True,True,False,5,9,West,11,4,North,16,6,West,25,14,South,South
1,15,True,True,True,False,6,9,East,10,4,West,17,6,East,25,13,South,South
2,15,True,True,True,True,5,9,West,10,4,West,17,5,South,25,13,South,East
2,14,True,False,True,True,4,9,West,10,3,South,18,5,East,25,13,South,South
3,14,True,False,True,True,5,9,East,10,4,North,18,4,South,25,13,South,East
4,14,True,False,True,True,4,9,West,10,4,North,19,4,East,25,13,South,East
4,15,True,True,True,True,3,9,West,10,3,South,19,5,North,25,13,South,North
4,14,True,False,True,True,3,10,North,10,4,North,19,6,North,25,13,South,South
3,14,True,False,True,True,3,9,South,9,4,West,18,6,West,25,13,South,West
2,14,True,False,True,True,3,9,South,8,4,West,17,6,West,25,13,North,West
3,14,True,False,True,True,3,10,North,8,3,South,17,6,West,25,14,South,East
2,14,True,False,True,True,4,10,East,8,4,North,16,6,West,25,13,North,West
1,14,True,True,True,False,4,9,South,8,4,North,16,6,West,25,14,North,West
1,13,True,True,False,False,4,10,North,8,4,North,17,6,East,25,15,North,South
1,12,True,True,True,False,4,9,South,8,3,South,17,5,South,25,16,North,South
1,11,True,True,False,False,4,8,South,7,3,West,18,5,East,25,17,North,South
1,10,True,True,False,False,5,8,East,8,3,East,18,4,South,25,17,South,South
1,9,True,True,False,False,5,9,North,8,4,North,17,4,West,25,16,South,South
1,10,True,True,False,False,4,9,West,9,4,East,16,4,West,25,15,South,North
1,9,True,True,False,False,3,9,West,9,3,South,15,4,West,25,14,North,South
1,8,True,True,False,False,3,8,South,8,3,West,14,4,West,25,15,West,South
1,7,True,True,False,False,3,8,South,7,3,West,15,4,East,24,15,South,South
1,8,True,True,False,False,3,9,North,6,3,West,16,4,East,24,14,South,North
1,9,True,True,False,False,3,8,South,7,3,East,16,3,South,24,14,West,North
1,8,True,True,False,False,3,9,North,8,3,East,16,4,North,23,14,North,South
1,9,True,True,False,False,4,9,East,8,3,East,16,4,North,23,15,North,North
1,8,True,True,False,False,3,9,West,7,3,West,16,3,South,23,15,North,South
1,7,True,True,False,False,3,9,West,7,3,West,17,3,East,23,15,North,South
1,6,True,True,True,False,4,9,East,7,3,West,17,3,East,23,15,North,South
1,7,True,True,False,False,4,10,North,8,3,East,16,3,West,23,16,East,North
1,8,True,True,False,False,5,10,East,8,3,East,16,4,North,24,16,East,North
1,9,True,True,False,False,5,10,East,8,4,North,16,3,South,24,16,West,North
1,10,True,True,False,False,5,10,East,8,4,North,15,3,West,23,16,East,North
1,11,True,True,False,False,5,9,South,8,4,North,15,4,North,24,16,East,North
1,10,True,True,False,False,5,10,North,8,3,South,15,4,North,24,16,South,South
1,9,True,True,False,False,4,10,West,8,4,North,16,4,East,24,15,West,South
1,8,True,True,False,False,4,10,West,8,3,South,15,4,West,23,15,West,South
1,9,True,True,False,False,5,10,East,7,3,West,15,3,South,22,15,West,North
1,10,True,True,False,False,5,10,East,8,3,East,15,4,North,22,15,West,North
1,11,True,True,False,False,5,10,East,8,3,East,15,3,South,22,15,South,North
1,10,True,True,False,False,5,10,East,7,3,West,15,3,South,22,14,South,South
1,11,True,True,False,False,6,10,East,7,3,West,16,3,East,22,13,East,North
1,10,True,True,False,False,5,10,West,6,3,West,15,3,West,23,13,West,South
1,9,True,True,False,False,5,9,South,7,3,East,16,3,East,22,13,East,South
1,10,True,True,False,False,4,9,West,6,3,West,17,3,East,23,13,North,North
1,11,True,True,False,False,4,9,West,6,3,West,18,3,East,23,14,North,North
1,10,True,True,False,False,4,8,South,5,3,West,18,3,East,23,14,East,South
1,9,True,True,False,False,4,7,South,4,3,West,17,3,West,24,14,East,South
1,8,True,True,False,False,4,8,North,4,3,West,17,4,North,24,14,East,South
1,9,True,True,False,False,4,9,North,4,4,North,16,4,West,25,14,West,North
1,8,True,True,False,False,5,9,East,4,5,North,16,4,West,24,14,West,South
1,9,True,True,False,False,6,9,East,5,5,East,17,4,East,23,14,East,North
1,10,True,True,False,False,6,10,North,5,4,South,17,4,East,24,14,West,North
1,9,True,True,False,False,6,9,South,5,3,South,17,4,East,23,14,North,South
1,8,True,True,False,False,6,8,South,5,4,North,18,4,East,23,15,South,South
1,9,True,True,False,False,6,8,South,5,4,North,17,4,West,23,14,South,North
1,8,True,True,False,False,6,7,South,5,4,North,16,4,West,23,14,East,South
1,7,True,True,False,False,6,6,South,4,4,West,17,4,East,24,14,North,South
1,6,True,True,True,False,7,6,East,5,4,East,16,4,West,24,15,North,South
2,6,False,True,True,True,7,6,East,4,4,West,16,3,South,24,16,East,East
3,6,True,True,True,True,8,6,East,4,4,West,15,3,West,25,16,South,East
3,5,True,True,True,True,9,6,East,4,4,West,16,3,East,25,15,West,South
4,5,True,True,True,True,10,6,East,3,4,West,17,3,East,24,15,West,East
4,4,True,True,True,True,10,5,South,3,5,North,17,4,North,24,15,East,South
3,4,True,True,True,True,11,5,East,2,5,West,17,3,South,25,15,West,West
3,5,True,True,True,True,10,5,West,2,5,West,16,3,West,24,15,West,North
2,5,True,True,True,True,10,5,West,3,1,East,17,3,East,24,15,North,West
3,5,True,True,True,True,11,5,East,3,1,East,16,3,West,24,16,East,East
4,5,True,True,True,True,10,5,West,3,1,East,15,3,West,25,16,West,East
5,5,True,True,False,True,10,6,North,3,1,East,14,3,West,24,16,East,East
5,6,True,True,True,True,10,7,North,3,1,East,15,3,East,25,16,West,North
5,7,True,True,True,True,10,6,South,3,1,East,15,4,North,24,16,South,North
6,7,True,True,False,True,10,6,South,3,1,East,14,4,West,24,15,North,East
6,6,True,False,True,True,10,5,South,3,1,East,13,4,West,24,16,East,South
7,6,False,False,True,True,10,6,North,3,1,East,13,3,South,25,16,South,East
8,6,True,True,True,True,10,7,North,3,1,East,14,3,East,25,15,North,East
9,6,True,True,True,True,10,6,South,3,1,East,13,3,West,25,16,North,East
10,6,True,True,True,True,1,1,East,3,1,East,13,3,West,25,16,West,East
11,6,True,True,False,True,1,1,East,3,1,East,13,3,West,24,16,West,East
11,5,True,True,False,True,1,1,East,3,1,East,13,4,North,23,16,South,South
11,4,True,True,False,True,1,1,East,3,1,East,14,4,East,23,15,South,South
11,5,True,True,False,True,1,1,East,3,1,East,14,4,East,23,14,West,North
11,4,True,True,False,True,1,1,East,3,1,East,14,4,East,22,14,West,South
11,5,True,True,False,True,1,1,East,3,1,East,13,4,West,22,14,North,North
11,4,True,True,False,True,1,1,East,3,1,East,13,3,South,22,15,South,South
11,3,True,False,False,True,1,1,East,3,1,East,14,3,East,22,14,South,South
11,4,True,True,False,True,1,1,East,3,1,East,13,3,West,22,14,North,North
11,3,True,False,False,True,1,1,East,3,1,East,13,4,North,22,15,North,South
11,4,True,True,False,True,1,1,East,3,1,East,13,3,South,22,16,North,North
11,3,True,False,False,True,1,1,East,3,1,East,13,3,South,22,16,South,South
10,3,True,False,True,True,1,1,East,3,1,East,14,3,East,22,15,West,West
9,3,True,False,True,True,1,1,East,3,1,East,14,3,East,21,15,East,West
10,3,True,False,True,True,1,1,East,3,1,East,13,3,West,22,15,East,East
11,3,True,False,False,True,1,1,East,3,1,East,13,3,West,23,15,North,East
11,4,True,True,False,True,1,1,East,3,1,East,13,4,North,23,16,South,North
11,3,True,False,False,True,1,1,East,3,1,East,13,5,North,23,15,South,South
10,3,True,False,True,True,1,1,East,3,1,East,13,5,North,23,14,South,West
10,4,True,True,True,True,1,1,East,3,1,East,13,4,South,23,13,South,North
11,4,True,True,False,True,1,1,East,3,1,East,13,4,South,23,13,South,East
11,5,True,True,False,True,1,1,East,3,1,East,14,4,East,23,13,West,North
11,4,True,True,False,True,1,1,East,3,1,East,15,4,East,22,13,East,South
10,4,True,True,True,True,1,1,East,3,1,East,15,3,South,23,13,West,West
9,4,True,True,True,True,1,1,East,3,1,East,14,3,West,22,13,North,West
9,3,True,False,True,True,1,1,East,3,1,East,14,4,North,22,14,East,South
10,3,True,False,True,True,1,1,East,3,1,East,14,5,North,23,14,South,East
10,4,True,True,True,True,1,1,East,3,1,East,14,4,South,23,13,South,North
11,4,True,True,False,True,1,1,East,3,1,East,14,5,North,23,13,South,East
11,5,True,True,False,True,1,1,East,3,1,East,13,5,West,23,13,West,North
11,4,True,True,False,True,1,1,East,3,1,East,13,6,North,22,13,West,South
11,5,True,True,False,True,1,1,East,3,1,East,13,7,North,22,13,North,North
11,6,True,True,False,True,1,1,East,3,1,East,13,7,North,22,14,North,North
11,7,True,True,False,True,1,1,East,3,1,East,13,6,South,22,15,East,North
11,6,True,True,False,True,1,1,East,3,1,East,13,7,North,23,15,South,South
11,7,True,True,False,True,1,1,East,3,1,East,13,7,North,23,14,North,North
11,8,True,True,False,True,1,1,East,3,1,East,14,7,East,23,15,North,North
11,7,True,True,False,True,1,1,East,3,1,East,13,7,West,23,16,North,South
11,6,True,True,False,True,1,1,East,3,1,East,13,8,North,23,16,East,South
11,7,True,True,False,True,1,1,East,3,1,East,13,7,South,24,16,East,North
10,7,True,True,True,True,1,1,East,3,1,East,14,7,East,25,16,North,West
9,7,True,True,True,True,1,1,East,3,1,East,13,7,West,25,17,North,West
10,7,True,True,True,True,1,1,East,3,1,East,14,7,East,25,18,South,East
11,7,True,True,False,True,1,1,East,3,1,East,13,7,West,25,17,South,East
11,6,True,True,False,True,1,1,East,3,1,East,13,6,South,25,16,North,South
11,5,True,True,False,True,1,1,East,3,1,East,13,7,North,25,17,North,South
11,6,True,True,False,True,1,1,East,3,1,East,13,6,South,25,17,North,North
11,5,True,True,False,True,1,1,East,3,1,East,13,5,South,25,17,North,South
11,6,True,True,False,True,1,1,East,3,1,East,13,5,South,25,17,South,North
11,5,True,True,False,True,1,1,East,3,1,East,14,5,East,25,16,West,South
10,5,True,True,True,True,1,1,East,3,1,East,14,5,East,24,16,West,West
10,4,True,True,True,True,1,1,East,3,1,East,14,4,South,24,16,South,South
11,4,True,True,False,True,1,1,East,3,1,East,15,4,East,24,15,South,East
11,3,True,False,False,True,1,1,East,3,1,East,16,4,East,24,15,South,South
11,4,True,True,False,True,1,1,East,3,1,East,16,4,East,24,15,South,North
11,3,True,False,False,True,1,1,East,3,1,East,17,4,East,24,14,West,South
11,4,True,True,False,True,1,1,East,3,1,East,16,4,West,23,14,East,North
11,3,True,False,False,True,1,1,East,3,1,East,17,4,East,24,14,West,South
10,3,True,False,True,True,1,1,East,3,1,East,16,4,West,23,14,West,West
11,3,True,False,False,True,1,1,East,3,1,East,15,4,West,22,14,East,East
11,4,True,True,False,True,1,1,East,3,1,East,16,4,East,23,14,East,North
11,3,True,False,False,True,1,1,East,3,1,East,16,4,East,23,14,East,South
10,3,True,False,True,True,1,1,East,3,1,East,16,3,South,24,14,North,West
10,4,True,True,True,True,1,1,East,3,1,East,17,3,East,24,15,South,North
10,5,True,True,True,True,1,1,East,3,1,East,18,3,East,24,14,West,North
10,4,True,True,True,True,1,1,East,3,1,East,17,3,West,23,14,South,South
11,4,True,True,False,True,1,1,East,3,1,East,18,3,East,23,13,West,East
11,3,True,False,False,True,1,1,East,3,1,East,19,3,East,22,13,West,South
11,4,True,True,False,True,1,1,East,3,1,East,19,4,North,22,13,North,North
11,3,True,False,False,True,1,1,East,3,1,East,19,3,South,22,14,South,South
10,3,True,False,True,True,1,1,East,3,1,East,18,3,West,22,13,East,West
11,3,True,False,False,True,1,1,East,3,1,East,18,3,West,23,13,East,East
11,4,True,True,False,True,1,1,East,3,1,East,19,3,East,23,13,West,North
11,3,True,False,False,True,1,1,East,3,1,East,19,4,North,22,13,West,South
11,4,True,True,False,True,1,1,East,3,1,East,19,5,North,22,13,East,North
11,5,True,True,False,True,1,1,East,3,1,East,19,6,North,23,13,East,North
11,6,True,True,False,True,1,1,East,3,1,East,18,6,West,23,13,North,North
10,6,True,True,True,True,1,1,East,3,1,East,17,6,West,23,14,South,West
11,6,True,True,False,True,1,1,East,3,1,East,17,6,West,23,13,South,East
11,7,True,True,False,True,1,1,East,3,1,East,17,5,South,23,13,North,North
11,8,True,True,False,True,1,1,East,3,1,East,17,6,North,23,14,East,North
11,7,True,True,False,True,1,1,East,3,1,East,18,6,East,24,14,East,South
11,6,True,True,False,True,1,1,East,3,1,East,18,5,South,25,14,East,South
11,5,True,True,False,True,1,1,East,3,1,East,19,5,East,25,14,East,South
11,6,True,True,False,True,1,1,East,3,1,East,20,5,East,25,14,West,North
11,5,True,True,False,True,1,1,East,3,1,East,19,5,West,24,14,East,South
10,5,True,True,True,True,1,1,East,3,1,East,18,5,West,25,14,West,West
9,5,True,True,True,True,1,1,East,3,1,East,17,5,West,24,14,North,West
10,5,True,True,True,True,1,1,East,3,1,East,18,5,East,24,15,West,East
11,5,True,True,False,True,1,1,East,3,1,East,18,5,East,23,15,South,East
10,5,True,True,True,True,1,1,East,3,1,East,18,4,South,23,14,North,West
11,5,True,True,False,True,1,1,East,3,1,East,18,4,South,23,15,North,East
11,6,True,True,False,True,1,1,East,3,1,East,18,5,North,23,16,East,North
11,5,True,True,False,True,1,1,East,3,1,East,18,5,North,24,16,East,South
10,5,True,True,True,True,1,1,East,3,1,East,18,4,South,25,16,North,West
10,6,True,True,True,True,1,1,East,3,1,East,18,3,South,25,17,North,North
10,5,True,True,True,True,1,1,East,3,1,East,18,3,South,25,18,South,South
10,4,True,True,True,True,1,1,East,3,1,East,17,3,West,25,17,South,South
11,4,True,True,False,True,1,1,East,3,1,East,18,3,East,25,16,West,East
11,3,True,False,False,True,1,1,East,3,1,East,18,4,North,24,16,East,South
11,4,True,True,False,True,1,1,East,3,1,East,17,4,West,25,16,South,North
11,5,True,True,False,True,1,1,East,3,1,East,18,4,East,25,15,North,North
11,4,True,True,False,True,1,1,East,3,1,East,18,5,North,25,16,North,South
11,5,True,True,False,True,1,1,East,3,1,East,18,4,South,25,16,South,North
11,4,True,True,False,True,1,1,East,3,1,East,19,4,East,25,15,South,South
11,3,True,False,False,True,1,1,East,3,1,East,19,5,North,25,15,North,South
10,3,True,False,True,True,1,1,East,3,1,East,19,6,North,25,16,North,West
10,4,True,True,True,True,1,1,East,3,1,East,20,6,East,25,16,North,North
11,4,True,True,False,True,1,1,East,3,1,East,19,6,West,25,17,South,East
11,5,True,True,False,True,1,1,East,3,1,East,19,6,West,25,16,South,North
11,6,True,True,False,True,1,1,East,3,1,East,20,6,East,25,16,North,North
11,5,True,True,False,True,1,1,East,3,1,East,19,6,West,25,17,North,South
11,6,True,True,False,True,1,1,East,3,1,East,19,6,West,25,18,West,North
11,5,True,True,False,True,1,1,East,3,1,East,19,6,West,24,18,West,South
11,6,True,True,False,True,1,1,East,3,1,East,19,5,South,24,18,West,North
11,5,True,True,False,True,1,1,East,3,1,East,19,4,South,23,18,West,South
11,4,True,True,False,True,1,1,East,3,1,East,19,5,North,23,18,West,South
11,5,True,True,False,True,1,1,East,3,1,East,19,5,North,23,18,East,North
11,6,True,True,False,True,1,1,East,3,1,East,19,6,North,24,18,West,North
11,7,True,True,False,True,1,1,East,3,1,East,19,6,North,23,18,East,North
11,6,True,True,False,True,1,1,East,3,1,East,19,6,North,24,18,West,South
10,6,True,True,True,True,1,1,East,3,1,East,20,6,East,23,18,West,West
11,6,True,True,False,True,1,1,East,3,1,East,20,5,South,23,18,East,East
11,5,True,True,False,True,1,1,East,3,1,East,20,4,South,24,18,West,South
11,4,True,True,False,True,1,1,East,3,1,East,20,3,South,23,18,West,South
11,3,True,False,False,True,1,1,East,3,1,East,21,3,East,23,18,West,South
11,4,True,True,False,True,1,1,East,3,1,East,21,3,East,23,18,West,North
11,3,True,False,False,True,1,1,East,3,1,East,21,3,East,23,18,East,South
11,4,True,True,False,True,1,1,East,3,1,East,20,3,West,24,18,East,North
10,4,True,True,True,True,1,1,East,3,1,East,19,3,West,24,18,East,West
11,4,True,True,False,True,1,1,East,3,1,East,20,3,East,24,18,East,East
11,3,True,False,False,True,1,1,East,3,1,East,20,3,East,25,18,South,South
11,4,True,True,False,True,1,1,East,3,1,East,19,3,West,25,17,South,North
11,3,True,False,False,True,1,1,East,3,1,East,20,3,East,25,17,South,South
10,3,True,False,True,True,1,1,East,3,1,East,21,3,East,25,17,South,West
11,3,True,False,False,True,1,1,East,3,1,East,20,3,West,25,17,South,East
10,3,True,False,True,True,1,1,East,3,1,East,20,4,North,25,17,South,West
9,3,True,False,True,True,1,1,East,3,1,East,20,3,South,25,16,West,West
9,4,True,True,True,True,1,1,East,3,1,East,19,3,West,24,16,South,North
10,4,True,True,True,True,1,1,East,3,1,East,18,3,West,24,15,South,East
11,4,True,True,False,True,1,1,East,3,1,East,18,4,North,24,14,East,East
10,4,True,True,True,True,1,1,East,3,1,East,19,4,East,25,14,North,West
11,4,True,True,False,True,1,1,East,3,1,East,19,3,South,25,15,North,East
11,3,True,False,False,True,1,1,East,3,1,East,18,3,West,25,16,North,South
11,4,True,True,False,True,1,1,East,3,1,East,18,3,West,25,16,South,North
11,3,True,False,False,True,1,1,East,3,1,East,18,4,North,25,15,North,South
11,4,True,True,False,True,1,1,East,3,1,East,19,4,East,25,16,North,North
11,5,True,True,False,True,1,1,East,3,1,East,19,3,South,25,17,North,North
11,4,True,True,False,True,1,1,East,3,1,East,19,3,South,25,17,North,South
11,3,True,False,False,True,1,1,East,3,1,East,20,3,East,25,18,West,South
10,3,True,False,True,True,1,1,East,3,1,East,19,3,West,24,18,East,West
11,3,True,False,False,True,1,1,East,3,1,East,19,4,North,25,18,East,East
11,4,True,True,False,True,1,1,East,3,1,East,19,5,North,25,18,West,North
11,5,True,True,False,True,1,1,East,3,1,East,19,5,North,24,18,West,North
11,6,True,True,False,True,1,1,East,3,1,East,19,4,South,24,18,West,North
11,5,True,True,False,True,1,1,East,3,1,East,20,4,East,24,18,West,South
11,4,True,True,False,True,1,1,East,3,1,East,19,4,West,24,18,West,South
10,4,True,True,True,True,1,1,East,3,1,East,18,4,West,23,18,West,West
11,4,True,True,False,True,1,1,East,3,1,East,18,3,South,23,18,West,East
11,3,True,False,False,True,1,1,East,3,1,East,17,3,West,22,18,West,South
10,3,True,False,True,True,1,1,East,3,1,East,17,3,West,21,18,South,West
11,3,True,False,False,True,1,1,East,3,1,East,17,4,North,21,17,South,East
11,4,True,True,False,True,1,1,East,3,1,East,17,3,South,21,16,South,North
11,3,True,False,False,True,1,1,East,3,1,East,18,3,East,21,16,West,South
10,3,True,False,True,True,1,1,East,3,1,East,17,3,West,20,16,South,West
10,4,True,True,True,True,1,1,East,3,1,East,18,3,East,20,15,East,North
11,4,True,True,False,True,1,1,East,3,1,East,18,4,North,21,15,East,East
11,3,True,False,False,True,1,1,East,3,1,East,18,3,South,21,15,East,South
11,4,True,True,False,True,1,1,East,3,1,East,19,3,East,22,15,South,North
11,3,True,False,False,True,1,1,East,3,1,East,19,3,East,22,14,South,South
10,3,True,False,True,True,1,1,East,3,1,East,18,3,West,22,14,East,West
11,3,True,False,False,True,1,1,East,3,1,East,18,3,West,23,14,West,East
10,3,True,False,True,True,1,1,East,3,1,East,18,3,West,22,14,South,West
10,4,True,True,True,True,1,1,East,3,1,East,18,3,West,22,13,East,North
11,4,True,True,False,True,1,1,East,3,1,East,17,3,West,23,13,East,East
11,3,True,False,False,True,1,1,East,3,1,East,17,3,West,23,13,East,South
10,3,True,False,True,True,1,1,East,3,1,East,18,3,East,23,13,West,West
10,4,True,True,True,True,1,1,East,3,1,East,17,3,West,22,13,West,North
10,5,True,True,True,True,1,1,East,3,1,East,17,3,West,22,13,West,North
9,5,True,True,True,True,1,1,East,3,1,East,17,3,West,22,13,East,West
10,5,True,True,True,True,1,1,East,3,1,East,16,3,West,23,13,West,East
10,4,True,True,True,True,1,1,East,3,1,East,17,3,East,22,13,East,South
11,4,True,True,False,True,1,1,East,3,1,East,17,3,East,23,13,North,East
11,3,True,False,False,True,1,1,East,3,1,East,16,3,West,23,14,East,South
10,3,True,False,True,True,1,1,East,3,1,East,15,3,West,24,14,North,West
10,4,True,True,True,True,1,1,East,3,1,East,15,3,West,24,15,South,North
9,4,True,True,True,True,1,1,East,3,1,East,15,4,North,24,14,North,West
9,5,True,True,True,True,1,1,East,3,1,East,15,4,North,24,15,North,North
9,4,True,True,True,True,1,1,East,3,1,East,15,3,South,24,16,South,South
9,3,True,False,True,True,1,1,East,3,1,East,15,3,South,24,15,East,South
10,3,True,False,True,True,1,1,East,3,1,East,14,3,West,25,15,East,East
11,3,True,False,False,True,1,1,East,3,1,East,14,3,West,25,15,South,East
11,4,True,True,False,True,1,1,East,3,1,East,13,3,West,25,14,West,North
