@relation 'training_keyboard-weka.filters.unsupervised.attribute.Remove-R51-53-weka.filters.unsupervised.attribute.Remove-R3,8-9,13-15,19-21,25-27,31,50'

@attribute posX numeric
@attribute posY numeric
@attribute North {True,False}
@attribute South {True,False}
@attribute East {True,False}
@attribute West {True,False}
@attribute dghost1pacmanX numeric
@attribute dghost1pacmanY numeric
@attribute dGhost1 numeric
@attribute dghost2pacmanX numeric
@attribute dghost2pacmanY numeric
@attribute dGhost2 numeric
@attribute dghost3pacmanX numeric
@attribute dghost3pacmanY numeric
@attribute dGhost3 numeric
@attribute dghost4pacmanX numeric
@attribute dghost4pacmanY numeric
@attribute dGhost4 numeric
@attribute dg1g2X numeric
@attribute dg1g2Y numeric
@attribute dg1g2M numeric
@attribute dg1g3X numeric
@attribute dg1g3Y numeric
@attribute dg1g3M numeric
@attribute dg1g4X numeric
@attribute dg1g4Y numeric
@attribute dg1g4M numeric
@attribute dg2g3X numeric
@attribute dg2g3Y numeric
@attribute dg2g3M numeric
@attribute dg2g4X numeric
@attribute dg2g4Y numeric
@attribute dg2g4M numeric
@attribute dg3g4X numeric
@attribute dg3g4Y numeric
@attribute dg3g4M numeric
@attribute DirPACMAN {North,South,East,West}

@data
6,11,True,True,True,True,5,10,-1,2,4,6,1,10,-1,1,10,-1,3,6,9,4,0,4,6,0,6,1,6,7,3,6,9,2,0,2,North
9,9,False,True,True,True,6,4,10,6,8,-1,5,0,5,7,5,12,0,4,4,11,4,15,13,1,14,11,8,19,13,3,16,2,5,7,North
9,9,False,True,True,True,6,5,11,6,8,-1,6,0,6,7,5,13,0,3,3,12,5,17,13,0,13,12,8,20,13,3,16,1,5,6,North
15,5,False,True,True,True,14,3,17,12,4,-1,10,4,-1,1,1,3,2,7,9,4,7,11,13,2,15,2,0,2,11,5,16,9,5,14,North
15,5,False,True,True,True,14,3,17,12,4,-1,10,4,-1,1,2,4,2,7,9,4,7,11,13,1,14,2,0,2,11,6,17,9,6,15,North
14,6,True,True,False,False,13,1,14,11,5,-1,9,5,-1,2,2,3,2,4,6,4,4,8,11,3,14,2,0,2,9,7,16,7,7,14,North
14,7,True,True,True,True,13,2,15,11,6,-1,9,6,-1,2,0,3,2,4,6,4,4,8,11,2,13,2,0,2,9,6,15,7,6,13,North
12,8,True,True,True,False,11,4,15,9,7,-1,7,7,-1,5,7,-1,2,3,5,4,3,7,6,3,9,2,0,2,4,0,4,2,0,2,North
12,9,False,True,True,True,11,6,17,9,8,-1,7,8,-1,5,8,-1,2,2,4,4,2,6,6,2,8,2,0,2,4,0,4,2,0,2,North
4,4,True,True,True,True,2,0,2,1,3,-1,1,3,-1,3,3,-1,3,3,6,1,3,4,1,3,4,2,0,2,4,0,4,2,0,2,North
4,5,False,True,True,True,1,1,2,1,4,-1,1,4,-1,3,4,-1,2,3,5,0,3,3,2,3,5,2,0,2,4,0,4,2,0,2,North
4,5,False,True,True,True,1,2,3,1,4,-1,1,4,-1,3,4,-1,2,2,4,0,2,2,2,2,4,2,0,2,4,0,4,2,0,2,North
5,4,True,True,True,True,0,1,1,2,3,-1,0,3,-1,2,3,-1,2,2,4,0,2,2,2,2,4,2,0,2,4,0,4,2,0,2,North
13,14,True,True,True,False,12,13,-1,10,13,-1,2,1,3,3,1,3,2,0,2,10,12,22,15,12,27,8,12,20,13,12,25,5,0,5,South
15,9,True,True,True,True,11,5,16,7,5,12,3,5,8,3,3,7,4,10,14,8,0,8,8,8,16,4,10,14,4,2,6,0,8,8,South
15,8,True,True,True,True,11,4,15,6,6,12,3,4,7,4,4,7,5,10,15,8,0,8,7,8,15,3,10,13,2,2,4,1,8,9,South
15,7,True,True,True,True,11,2,13,6,6,12,3,4,7,3,5,9,5,8,13,8,2,10,8,7,15,3,10,13,3,1,4,0,9,9,South
15,6,True,True,True,True,11,2,13,7,7,14,4,3,7,4,6,10,4,9,13,7,1,8,7,8,15,3,10,13,3,1,4,0,9,9,South
15,5,True,True,True,True,10,1,11,6,8,14,4,2,6,4,7,12,4,9,13,6,1,7,6,8,14,2,10,12,2,1,3,0,9,9,South
10,4,True,True,True,False,3,1,4,3,10,13,5,3,-1,2,8,9,6,9,15,2,4,6,5,7,12,8,13,21,1,2,3,7,11,18,South
10,3,True,False,True,True,4,2,6,3,11,14,5,2,-1,1,9,10,7,9,16,1,4,5,5,7,12,8,13,21,2,2,4,6,11,17,South
10,3,True,False,True,True,4,3,7,4,11,15,5,2,-1,1,9,10,8,8,16,1,5,6,5,6,11,9,13,22,3,2,5,6,11,17,South
1,17,True,True,False,False,4,8,12,10,14,24,16,11,27,24,4,28,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,16,True,True,True,False,4,7,11,10,13,23,16,10,26,24,3,27,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,15,True,True,True,False,4,6,10,10,12,22,16,9,25,24,2,26,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,14,True,True,True,False,4,5,9,10,11,21,16,8,24,24,1,25,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,13,True,True,False,False,4,4,8,10,10,20,16,7,23,24,0,24,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,12,True,True,True,False,4,3,7,10,9,19,16,6,22,24,1,25,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,11,True,True,False,False,4,2,6,10,8,18,16,5,21,24,2,26,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,10,True,True,False,False,4,1,5,10,7,17,16,4,20,24,3,27,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,9,True,True,False,False,4,0,4,10,6,16,16,3,19,24,4,28,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,8,True,True,False,False,4,1,5,10,5,15,16,2,18,24,5,29,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,7,True,True,False,False,4,2,6,10,4,14,16,1,17,24,6,30,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,6,True,True,True,False,4,3,7,10,3,13,16,0,16,24,7,31,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
6,8,True,True,False,True,5,7,-1,5,5,10,11,2,13,19,5,24,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
6,7,True,True,False,True,5,6,-1,5,4,9,11,1,12,19,6,25,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
6,6,True,False,True,True,5,5,-1,5,3,8,11,0,11,19,7,26,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,5,True,True,False,True,10,4,-1,0,2,2,6,1,7,14,8,22,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,4,True,True,False,True,10,3,-1,0,1,1,6,2,8,14,9,23,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,3,True,False,False,True,10,2,-1,8,2,-1,6,3,9,14,10,24,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,11,True,True,True,True,13,10,-1,11,10,-1,3,5,8,11,2,13,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,10,True,True,True,True,13,9,-1,11,9,-1,3,4,7,11,3,14,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,9,True,True,False,True,13,8,-1,11,8,-1,3,3,6,11,4,15,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,8,True,True,True,True,13,7,-1,11,7,-1,3,2,5,11,5,16,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,7,True,True,False,True,13,6,-1,11,6,-1,3,1,4,11,6,17,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,6,True,True,True,True,13,5,-1,11,5,-1,3,0,3,11,7,18,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
13,12,True,True,True,True,6,6,12,10,11,-1,0,4,4,6,11,-1,4,5,9,6,2,8,0,5,5,10,7,17,4,0,4,6,7,13,South
13,11,True,True,True,True,7,5,12,10,10,-1,0,4,4,6,10,-1,3,5,8,7,1,8,1,5,6,10,6,16,4,0,4,6,6,12,South
13,10,True,True,True,True,7,5,12,10,9,-1,1,3,4,6,9,-1,3,4,7,8,2,10,1,4,5,11,6,17,4,0,4,7,6,13,South
13,9,True,True,True,True,7,5,12,10,8,-1,1,1,2,6,8,-1,3,3,6,8,4,12,1,3,4,11,7,18,4,0,4,7,7,14,South
13,8,True,True,True,True,7,5,12,10,7,-1,1,1,2,6,7,-1,3,2,5,8,4,12,1,2,3,11,6,17,4,0,4,7,6,13,South
13,7,True,True,True,True,7,4,11,10,6,-1,2,0,2,6,6,-1,3,2,5,9,4,13,1,2,3,12,6,18,4,0,4,8,6,14,South
13,6,True,True,True,True,8,3,11,10,5,-1,1,1,2,6,5,-1,2,2,4,9,4,13,2,2,4,11,6,17,4,0,4,7,6,13,South
10,9,True,True,True,True,4,6,10,7,8,-1,1,1,2,3,8,-1,3,2,5,5,5,10,1,2,3,8,7,15,4,0,4,4,7,11,South
10,8,True,True,True,True,3,5,8,7,7,-1,5,7,-1,3,7,-1,4,2,6,2,2,4,0,2,2,2,0,2,4,0,4,2,0,2,South
10,7,True,True,True,True,4,4,8,7,6,-1,5,6,-1,3,6,-1,3,2,5,1,2,3,1,2,3,2,0,2,4,0,4,2,0,2,South
6,10,True,True,False,True,0,5,5,0,1,1,1,9,-1,8,4,12,0,4,4,1,4,5,8,1,9,1,8,9,8,3,11,9,5,14,South
6,9,True,True,True,True,0,4,4,3,8,-1,1,8,-1,8,3,11,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
6,8,True,True,True,True,0,3,3,3,7,-1,1,7,-1,8,2,10,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
11,9,True,False,True,True,5,4,9,8,8,-1,6,8,-1,3,3,6,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
11,9,True,False,True,True,5,4,9,8,8,-1,6,8,-1,3,3,6,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
11,9,True,False,True,True,5,4,9,8,8,-1,6,8,-1,3,3,6,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
14,8,True,True,True,True,8,3,11,11,7,-1,9,7,-1,0,2,2,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
14,7,True,True,True,True,8,2,10,11,6,-1,9,6,-1,0,1,1,3,4,7,1,4,5,8,1,9,2,0,2,11,5,16,9,5,14,South
14,6,True,True,False,False,8,1,9,11,5,-1,9,5,-1,7,5,-1,3,4,7,1,4,5,1,4,5,2,0,2,4,0,4,2,0,2,South
14,5,True,True,True,True,8,0,8,11,4,-1,9,4,-1,7,4,-1,3,4,7,1,4,5,1,4,5,2,0,2,4,0,4,2,0,2,South
11,10,True,True,False,True,7,7,14,1,1,2,6,9,-1,5,5,10,6,6,12,1,2,3,12,2,14,5,8,13,6,4,10,11,4,15,South
11,9,True,False,True,True,6,6,12,1,0,1,6,8,-1,5,4,9,5,6,11,0,2,2,11,2,13,5,8,13,6,4,10,11,4,15,South
11,9,True,False,True,True,5,6,11,8,8,-1,6,8,-1,5,4,10,3,2,5,1,2,3,10,2,12,2,0,2,13,4,17,11,4,15,South
15,8,True,True,True,True,8,5,13,12,7,-1,10,7,-1,1,5,5,4,2,6,2,2,4,9,0,9,2,0,2,13,2,15,11,2,13,South
15,7,True,False,True,True,7,4,11,12,6,-1,10,6,-1,1,3,3,5,2,7,3,2,5,8,1,9,2,0,2,13,3,16,11,3,14,South
15,7,True,False,True,True,7,3,10,12,6,-1,10,6,-1,1,2,4,5,3,8,3,3,6,8,1,9,2,0,2,13,4,17,11,4,15,South
14,6,True,True,False,False,7,1,8,11,5,-1,9,5,-1,3,2,5,4,4,8,2,4,6,10,1,11,2,0,2,14,3,17,12,3,15,South
14,5,True,True,True,True,8,0,8,11,4,-1,9,4,-1,3,1,3,3,4,7,1,4,5,11,1,12,2,0,2,14,3,17,12,3,15,South
10,6,True,True,False,True,8,2,10,7,5,-1,5,5,-1,3,5,-1,1,3,4,3,3,6,5,3,8,2,0,2,4,0,4,2,0,2,South
10,5,True,True,True,True,7,1,8,7,4,-1,5,4,-1,3,4,-1,0,3,3,2,3,5,4,3,7,2,0,2,4,0,4,2,0,2,South
10,4,True,True,True,True,7,0,7,7,3,-1,5,3,-1,3,3,-1,0,3,3,2,3,5,4,3,7,2,0,2,4,0,4,2,0,2,South
10,3,True,False,True,True,6,1,7,7,2,-1,5,2,-1,3,2,-1,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,South
1,2,True,True,False,False,1,1,-1,3,1,-1,7,1,-1,13,1,13,2,0,2,6,0,6,12,2,14,4,0,4,10,2,12,6,2,8,South
1,1,True,False,True,False,0,0,-1,3,0,-1,6,0,-1,12,2,13,3,0,3,6,0,6,12,2,14,3,0,3,9,2,11,6,2,8,South
1,1,True,False,True,False,0,0,-1,4,0,-1,5,0,-1,11,2,12,4,0,4,5,0,5,11,2,13,1,0,1,7,2,9,6,2,8,South
1,9,True,True,True,False,2,1,3,2,8,-1,3,5,8,2,3,6,0,7,7,1,4,5,0,2,2,1,3,4,0,5,5,1,2,3,South
5,8,True,True,True,True,2,1,3,2,7,-1,2,5,7,2,1,2,0,6,6,0,4,4,0,0,0,0,2,2,0,6,6,0,4,4,South
5,7,True,True,True,True,1,0,1,2,6,-1,2,3,5,2,1,4,1,6,7,1,3,4,1,1,2,0,3,3,0,7,7,0,4,4,South
5,6,True,True,True,True,2,1,3,2,5,-1,2,1,3,2,3,5,0,6,6,0,2,2,0,2,2,0,4,4,0,8,8,0,4,4,South
2,9,True,True,True,True,1,8,-1,1,8,-1,0,1,1,1,4,4,2,0,2,1,7,8,0,4,4,1,7,8,2,4,6,1,3,4,South
13,6,True,True,False,False,12,5,-1,10,5,-1,8,5,-1,4,1,5,2,0,2,4,0,4,16,6,22,2,0,2,14,6,20,12,6,18,South
13,5,True,True,True,False,12,4,-1,10,4,-1,8,4,-1,4,2,6,2,0,2,4,0,4,16,6,22,2,0,2,14,6,20,12,6,18,South
12,17,True,True,False,False,10,16,-1,1,4,5,10,16,-1,5,16,-1,9,12,21,0,0,0,5,0,5,9,12,21,4,12,16,5,0,5,South
12,16,True,True,False,False,10,15,-1,2,3,5,9,15,-1,4,15,-1,8,12,20,1,0,1,6,0,6,7,12,19,2,12,14,5,0,5,South
12,15,True,False,True,True,11,14,-1,1,2,3,10,14,-1,5,14,-1,10,12,22,1,0,1,6,0,6,9,12,21,4,12,16,5,0,5,South
12,15,True,False,True,True,10,14,-1,2,2,4,10,14,-1,6,14,-1,8,12,20,0,0,0,4,0,4,8,12,20,4,12,16,4,0,4,South
8,13,True,True,True,False,2,10,12,5,12,-1,2,8,10,2,0,2,3,2,5,4,2,6,4,10,14,7,4,11,7,12,19,0,8,8,South
8,12,True,False,True,True,1,9,10,5,11,-1,2,8,10,2,1,2,4,2,6,3,1,4,3,10,13,7,3,10,7,12,19,0,9,9,South
8,12,True,False,True,True,1,9,10,5,11,-1,2,7,9,1,1,2,4,2,6,3,2,5,2,10,12,7,4,11,6,12,18,1,8,9,South
3,13,True,True,False,True,2,9,11,0,12,-1,7,7,14,4,12,-1,2,3,5,5,2,7,2,3,5,7,5,12,4,0,4,3,5,8,South
3,12,True,True,False,True,2,8,10,0,11,-1,8,6,14,4,11,-1,2,3,5,6,2,8,2,3,5,8,5,13,4,0,4,4,5,9,South
3,11,True,True,False,True,2,6,8,0,10,-1,9,5,14,4,10,-1,2,4,6,7,1,8,2,4,6,9,5,14,4,0,4,5,5,10,South
3,10,True,True,True,True,3,5,8,0,9,-1,10,4,14,4,9,-1,3,4,7,7,1,8,1,4,5,10,5,15,4,0,4,6,5,11,South
3,9,True,True,True,True,3,4,7,0,8,-1,11,3,14,4,8,-1,3,4,7,8,1,9,1,4,5,11,5,16,4,0,4,7,5,12,South
3,8,True,True,True,True,3,3,6,0,7,-1,12,2,14,4,7,-1,3,4,7,9,1,10,1,4,5,12,5,17,4,0,4,8,5,13,South
3,7,True,True,True,True,3,2,5,0,6,-1,12,0,12,4,6,-1,3,4,7,9,2,11,1,4,5,12,6,18,4,0,4,8,6,14,South
3,6,True,True,True,True,4,1,5,0,5,-1,12,0,12,4,5,-1,4,4,8,8,1,9,0,4,4,12,5,17,4,0,4,8,5,13,South
8,5,True,True,False,True,7,4,-1,5,4,-1,7,2,9,1,4,-1,2,0,2,14,6,20,6,0,6,12,6,18,4,0,4,8,6,14,South
8,4,True,True,False,True,7,3,-1,5,3,-1,8,3,11,1,3,-1,2,0,2,15,6,21,6,0,6,13,6,19,4,0,4,9,6,15,South
8,3,True,False,True,True,7,2,-1,5,2,-1,8,4,12,1,2,-1,2,0,2,15,6,21,6,0,6,13,6,19,4,0,4,9,6,15,South
1,17,True,True,False,False,4,8,12,10,14,24,16,11,27,24,4,28,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,16,True,True,True,False,4,7,11,10,13,23,16,10,26,24,3,27,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,15,True,True,True,False,4,6,10,10,12,22,16,9,25,24,2,26,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,14,True,True,True,False,4,5,9,10,11,21,16,8,24,24,1,25,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,13,True,True,False,False,4,4,8,10,10,20,16,7,23,24,0,24,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,12,True,True,True,False,4,3,7,10,9,19,16,6,22,24,1,25,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,11,True,True,False,False,4,2,6,10,8,18,16,5,21,24,2,26,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,10,True,True,False,False,4,1,5,10,7,17,16,4,20,24,3,27,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,9,True,True,False,False,4,0,4,10,6,16,16,3,19,24,4,28,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,8,True,True,False,False,4,1,5,10,5,15,16,2,18,24,5,29,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,7,True,True,False,False,4,2,6,10,4,14,16,1,17,24,6,30,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
1,6,True,True,True,False,4,3,7,10,3,13,16,0,16,24,7,31,6,6,12,12,3,15,20,4,24,6,3,9,14,10,24,8,7,15,South
6,8,True,True,False,True,5,7,-1,5,5,10,11,2,13,19,5,24,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
6,7,True,True,False,True,5,6,-1,5,4,9,11,1,12,19,6,25,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
6,6,True,False,True,True,5,5,-1,5,3,8,11,0,11,19,7,26,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
10,5,True,True,True,True,9,4,-1,1,2,3,7,1,8,15,8,23,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
10,4,True,True,True,True,9,3,-1,1,1,2,7,2,9,15,9,24,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,6,True,True,False,True,10,5,-1,0,3,3,6,0,6,14,7,21,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,5,True,True,False,True,10,4,-1,0,2,2,6,1,7,14,8,22,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,4,True,True,False,True,10,3,-1,0,1,1,6,2,8,14,9,23,10,2,12,16,5,21,24,12,36,6,3,9,14,10,24,8,7,15,South
11,3,True,False,False,True,10,2,-1,8,2,-1,6,3,9,14,10,24,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
11,3,True,False,False,True,10,2,-1,8,2,-1,6,3,9,14,10,24,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,11,True,True,True,True,13,10,-1,11,10,-1,3,5,8,11,2,13,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,10,True,True,True,True,13,9,-1,11,9,-1,3,4,7,11,3,14,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,9,True,True,False,True,13,8,-1,11,8,-1,3,3,6,11,4,15,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,8,True,True,True,True,13,7,-1,11,7,-1,3,2,5,11,5,16,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,7,True,True,False,True,13,6,-1,11,6,-1,3,1,4,11,6,17,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
14,6,True,True,True,True,13,5,-1,11,5,-1,3,0,3,11,7,18,2,0,2,16,5,21,24,12,36,14,5,19,22,12,34,8,7,15,South
17,13,True,True,True,True,13,5,18,11,1,12,5,3,8,1,0,2,2,4,6,8,2,10,12,5,17,6,2,8,10,1,11,4,3,7,South
17,12,True,True,True,True,13,3,16,11,1,12,5,2,7,1,0,1,2,2,4,8,1,9,12,3,15,6,1,7,10,1,11,4,2,6,South
12,11,True,True,True,True,5,2,7,7,2,9,0,1,1,5,10,-1,2,0,2,5,1,6,0,8,8,7,1,8,2,8,10,5,9,14,South
12,10,True,True,True,True,4,1,5,6,1,7,7,9,-1,5,9,-1,2,0,2,3,8,11,1,8,9,1,8,9,1,8,9,2,0,2,South
9,9,True,True,True,True,8,8,-1,4,2,6,4,8,-1,2,8,-1,4,6,10,4,0,4,6,0,6,0,6,6,2,6,8,2,0,2,South
9,8,True,True,True,True,8,7,-1,4,0,4,4,7,-1,2,7,-1,4,7,11,4,0,4,6,0,6,0,7,7,2,7,9,2,0,2,South
9,7,True,True,True,True,8,6,-1,3,1,4,4,6,-1,2,6,-1,5,7,12,4,0,4,6,0,6,1,7,8,1,7,8,2,0,2,South
6,10,True,True,False,True,0,5,5,2,2,4,7,1,8,10,5,15,2,3,5,7,4,11,10,0,10,5,1,6,8,3,11,3,4,7,South
6,9,True,True,True,True,1,4,5,3,1,4,7,0,7,10,4,14,4,3,7,8,4,12,11,0,11,4,1,5,7,3,10,3,4,7,South
6,8,True,True,True,True,1,3,4,3,1,4,7,1,8,10,3,13,4,4,8,8,4,12,11,0,11,4,0,4,7,4,11,3,4,7,South
17,8,True,True,True,True,16,4,20,14,7,-1,12,7,-1,2,5,7,2,3,5,4,3,7,14,1,15,2,0,2,12,2,14,10,2,12,South
17,7,True,False,True,True,16,4,20,14,6,-1,12,6,-1,2,4,5,2,2,4,4,2,6,14,0,14,2,0,2,12,2,14,10,2,12,South
17,7,True,False,True,True,16,3,19,14,6,-1,12,6,-1,1,4,6,2,3,5,4,3,7,15,1,16,2,0,2,13,2,15,11,2,13,South
18,6,True,True,False,False,17,0,17,15,5,-1,13,5,-1,3,2,4,2,5,7,4,5,9,14,2,16,2,0,2,12,3,15,10,3,13,South
18,5,True,True,False,True,17,0,17,15,4,-1,13,4,-1,3,0,4,2,4,6,4,4,8,14,0,14,2,0,2,12,4,16,10,4,14,South
18,4,True,True,False,True,17,2,19,15,3,-1,13,3,-1,3,0,4,2,5,7,4,5,9,14,2,16,2,0,2,12,3,15,10,3,13,South
10,8,True,True,False,True,8,5,13,7,7,-1,5,7,-1,3,7,-1,1,2,3,3,2,5,5,2,7,2,0,2,4,0,4,2,0,2,South
10,7,True,True,False,True,8,4,12,7,6,-1,5,6,-1,3,6,-1,1,2,3,3,2,5,5,2,7,2,0,2,4,0,4,2,0,2,South
10,6,True,True,False,True,8,2,10,7,5,-1,5,5,-1,3,5,-1,1,3,4,3,3,6,5,3,8,2,0,2,4,0,4,2,0,2,South
10,5,True,True,True,True,9,1,10,7,4,-1,5,4,-1,3,4,-1,2,3,5,4,3,7,6,3,9,2,0,2,4,0,4,2,0,2,South
14,10,True,True,False,False,9,6,15,11,9,-1,9,9,-1,2,1,3,2,3,5,0,3,3,7,5,12,2,0,2,9,8,17,7,8,15,South
14,9,True,True,True,True,9,5,14,11,8,-1,9,8,-1,2,0,2,2,3,5,0,3,3,7,5,12,2,0,2,9,8,17,7,8,15,South
10,8,True,True,False,True,6,5,11,7,7,-1,5,7,-1,3,7,-1,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,South
10,7,True,True,False,True,6,4,10,7,6,-1,5,6,-1,3,6,-1,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,South
10,6,True,True,False,True,6,3,9,7,5,-1,5,5,-1,3,5,-1,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,South
10,5,True,True,True,True,6,2,8,7,4,-1,5,4,-1,3,4,-1,1,2,3,1,2,3,3,2,5,2,0,2,4,0,4,2,0,2,South
6,4,True,True,True,True,1,0,1,3,3,-1,1,3,-1,1,3,-1,2,3,5,0,3,3,2,3,5,2,0,2,4,0,4,2,0,2,South
6,3,True,False,True,True,2,1,3,3,2,-1,1,2,-1,1,2,-1,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,South
6,4,True,True,True,True,1,0,1,3,3,-1,1,3,-1,1,3,-1,2,3,5,0,3,3,2,3,5,2,0,2,4,0,4,2,0,2,South
6,3,True,False,True,True,2,1,3,3,2,-1,1,2,-1,1,2,-1,1,3,4,1,3,4,3,3,6,2,0,2,4,0,4,2,0,2,South
15,1,True,False,True,True,3,12,15,1,13,14,1,14,15,1,12,14,2,1,3,2,2,4,2,0,2,0,1,1,0,1,1,0,2,2,East
16,1,False,False,True,True,4,12,16,3,13,16,2,13,15,3,12,16,1,1,2,2,1,3,1,0,1,1,0,1,0,1,1,1,1,2,East
17,1,False,False,True,True,6,12,18,4,12,16,4,13,17,4,13,16,2,0,2,2,1,3,2,1,3,0,1,1,0,1,1,0,0,0,East
18,1,False,False,True,True,8,12,20,5,12,17,5,14,19,5,12,18,3,0,3,3,2,5,3,0,3,0,2,2,0,0,0,0,2,2,East
19,1,False,False,True,True,9,12,21,7,12,19,6,13,19,7,12,18,2,0,2,3,1,4,2,0,2,1,1,2,0,0,0,1,1,2,East
20,1,False,False,True,True,10,12,22,9,12,21,7,12,19,7,12,20,1,0,1,3,0,3,3,0,3,2,0,2,2,0,2,0,0,0,East
16,3,False,False,True,True,6,10,16,6,10,16,6,10,16,3,11,13,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,3,1,4,East
17,3,False,False,True,True,6,10,16,6,10,16,6,10,16,3,11,13,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,3,1,4,East
18,3,True,False,False,True,8,10,18,7,10,17,8,10,18,4,10,15,1,0,1,0,0,0,4,0,4,1,0,1,3,0,3,4,0,4,East
16,9,False,False,True,True,4,4,8,3,5,8,2,5,7,2,5,7,1,1,2,2,1,3,2,1,3,1,0,1,1,0,1,0,0,0,East
17,9,False,False,True,True,5,4,9,4,4,8,3,6,9,3,5,9,1,0,1,2,2,4,2,1,3,1,2,3,1,1,2,0,1,1,East
18,9,False,False,True,True,7,4,11,4,4,8,4,5,9,5,5,10,3,0,3,3,1,4,2,1,3,0,1,1,1,1,2,1,0,1,East
19,9,True,False,True,True,7,4,11,5,5,10,5,5,10,6,5,10,2,1,3,2,1,3,1,1,2,0,0,0,1,0,1,1,0,1,East
